entidade,cnpj,VL_PL,maior_sacado,top5,top10,top25,n_posicoes,dc_tot,pct_maior_sacado,pct_top5,pct_top10,inconsistente_viii_vs_i
HBCJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57127130000107,1609741.81,16465.41,55421.88999999999,89140.08,161395.14000000004,25,1401801.93,0.011745889092904874,0.039536177553985814,0.06358963994292689,False
SIMPLIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,26690373000125,328162522.39,16422.24,71696.0,134202.88,299465.28,25,272490897.92,6.026711396731266e-05,0.0002631133757027329,0.0004925040837121845,False
VATZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO RESPONSABILIDADE LIMITADA,64168514000133,2035198.9,16011.04,70265.70999999999,118840.14000000003,249527.51000000004,25,1810949.25,0.008841241685817534,0.03880048543602201,0.06562312002945418,False
JEITTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36017588000133,-667710.98,14864.91,69340.65,133860.9,316066.17,25,5970.77,2.4896135674293265,11.613351376790597,22.41936969603585,True
LATACHE CRÉDITO ESTRUTURADO FIDC,44179672000181,317272614.73,14671.45,71418402.97999999,107173959.13,107173959.13,7,190254143.65,7.711500900075141e-05,0.37538421823487045,0.5633199733466093,False
CREDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,32295244000135,13698875.57,14559.2,14559.2,14559.2,14559.2,1,6679286.06,0.0021797539241791364,0.0021797539241791364,0.0021797539241791364,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO EXT SETHI - RESPONSABILIDADE LIMITADA,64656842000189,14565525.73,14431.92,65907.84,128595.59000000001,300049.68999999994,24,14271229.2,0.001011259772914305,0.0046182314835221065,0.009010827882996933,False
MEGA INFINITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,33827572000106,16408230.24,13817.31,1000589.1900000001,9232436.99,9232436.99,10,8179322.99,0.0016892975148301362,0.12233154152529684,1.1287531989245971,True
BANQI EP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,42067134000170,185616518.04,13715.94,66611.34,124682.36,273877.38,24,183351322.88,7.480687777189819e-05,0.000363298933183023,0.0006800188732840628,False
BANQI III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60234640000198,35923262.72,13558.78,55675.06,106138.15999999997,245087.54,24,36303774.55,0.00037348127482793666,0.0015335887435980126,0.0029236122501206966,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS K8 CONSIGNADOS - RESPONSABILIDADE LIMITADA,54990152000108,2929726.1,13366.75,58465.380000000005,108379.86,237494.72999999998,24,2667278.44,0.005011381563898519,0.021919488840467665,0.04063312565147867,False
NOVALAR S/A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,54479396000120,2081248.82,11626.54,45678.9,80246.14,169395.64,25,1759282.69,0.006608682087356865,0.025964502612141317,0.045612987870641754,False
MENTORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,46082763000120,286656199.11,11422.61,56615.33,111796.51999999999,273509.3400000001,25,238909650.24,4.781142155005149e-05,0.00023697380973571508,0.00046794476442325894,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOLVERA VAREJO RESPONSABILIDADE LIMITADA,66320254000103,3036937.3,11044.81,55059.9,109477.07999999999,270045.63999999996,25,1465265.56,0.0075377530882524794,0.03757673796687066,0.07471483872179456,False
SIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60681487000147,3555557.49,10565.05,38235.229999999996,63855.93999999999,130515.21000000002,25,4124109.93,0.002561777008693849,0.009271147144227554,0.015483568838816086,False
IRONSIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS,35686610000175,7889438.61,10550.53,10550.53,10550.53,10550.53,1,10550.53,1.0,1.0,1.0,False
ARTESANAL CDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,47466676000139,122026057.91,10463.1,50189.130000000005,98305.14,239210.34999999998,25,112701274.05,9.283923441147647e-05,0.00044532886094733555,0.00087226289878841,False
ADIANTA PLANTÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LI,63887027000168,-2140.96,10260.0,10260.0,10260.0,10260.0,1,9747.0,1.0526315789473684,1.0526315789473684,1.0526315789473684,True
CESSIONÁRIO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,50948092000104,20805134.4,10000.0,10000.0,10000.0,10000.0,1,10000.0,1.0,1.0,1.0,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUVO - RESPONSABILIDADE LIMITADA,42888478000140,110593461.46,9680.89,47791.159999999996,94833.93999999999,232152.69,25,67474452.81,0.0001434748945243058,0.000708285254784862,0.0014054792006545208,False
CRÉDITO PLUS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITAD,54565372000194,91917167.8,9589.05,42169.29,81009.66,160143.43999999997,21,76377146.39,0.0001255486811596235,0.0005521192135756618,0.0010606531381304202,False
RCP EP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,64782540000157,99425649.45,9366.91,36467.18,68352.17,152607.5,24,5477156.85,0.0017101774253552736,0.006658049239542958,0.012479498373321189,False
NEO CONSIGNADO PRIVADO PULL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,65564636000101,13560868.68,9297.07,45715.259999999995,88603.49,193120.81,24,12205510.08,0.0007617108944290839,0.0037454608369796205,0.007259302513312086,False
VIVO PAY III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63565588000140,4361044.62,9219.66,31093.41,53391.899999999994,118474.62,25,3876130.96,0.0023785728849574266,0.008021764569069152,0.01377453459415623,False
TV LAR FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS RESPONSABILIDADE  LIMITADA,61784056000179,2099377.7,8858.04,43632.95,84004.39000000001,190615.25999999998,25,1373653.24,0.006448526995066092,0.031764166333564645,0.061153999826040535,False
LEVANTE - MICROCRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53327560000111,3424876.45,8448.51,25344.46,40610.64,108238.08999999998,25,2101109.97,0.0040209746851089375,0.012062414800687465,0.019328183950314604,False
LARCA AURORA FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS CONSIGNADO DE RESPONSABILIDADE  LIMITADA,63168433000170,279033501.11,8240.76,133918.75,291532.39,445733.38,25,243021002.71,3.390966174982745e-05,0.0005510583386070829,0.001199618085470124,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INCLUSÃO CREDIÁRIA RESPONSABILIDADE LIMITADA,63066147000102,156443253.15,8047.0,28966.25,51928.37,105185.86999999998,24,145661706.47,5.5244444095932197e-05,0.00019885974633948006,0.0003564998053259454,False
MODDE PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,64630838000141,4809305.26,7969.95,19231.289999999997,23512.059999999994,26044.209999999992,20,2600996.43,0.0030641910569635033,0.00739381637674912,0.009039635629180772,False
WAIMEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,66617173000161,4156300.04,7675.75,23653.87,43626.52,99549.93999999999,24,4132571.64,0.0018573785692436295,0.005723765263026389,0.010556748630254839,False
ORIGINAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63310209000171,1057122.09,7493.47,10562.95,10562.95,10562.95,3,1056295.23,0.007094105688615105,0.009999997822578448,0.009999997822578448,False
INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,26489103000150,136418699.99,7414.25,5678532.07,5765343.27,5893819.91,25,106677987.18,6.950121759880772e-05,0.05323058880384098,0.05404435743872834,False
PAYJOY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,45963809000157,496711110.05,6964.74,32485.8,60869.42999999999,128886.08,24,418356511.42,1.66478584888282e-05,7.765099649037512e-05,0.00014549655219514782,False
FIRENZE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58505957000170,15470938.02,6000.0,1469630.51,2475867.43,4957265.8100000005,25,13160622.28,0.0004559054938548088,0.1116687705742741,0.18812692723219773,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GO KENERSON RESPONSABILIDADE LIMITADA,40782833000176,53607894.73,5953.87,13723.64,20602.729999999996,33797.13999999999,25,51226673.57,0.00011622597340551855,0.00026790027623493803,0.0004021875434064027,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUVO CDC CREDITO PESSOAL - RESP LIMITADA,63394409000150,937868.61,5676.65,27854.49,53999.68,117623.29,24,234854.05,0.02417096916148561,0.11860340496576492,0.22992867272248446,False
ENDLESS SUMMIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40770569000150,229652471.92,5214.88,17851555.98,17851555.98,17851555.98,4,195926490.68,2.661651307028861e-05,0.0911135391546227,0.0911135391546227,False
IBCB CREDIÁRIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,59931773000134,6567396.83,5202.94,40320.72,66930.58,175107.53999999998,25,5450523.76,0.0009545761525127266,0.007397586319300808,0.012279660257824471,False
FACIO 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60736775000151,52120538.31,5166.75,25290.32,49363.16,118454.79000000001,25,50963158.03,0.0001013820610755428,0.0004962471121807755,0.0009686048099872825,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA INCLUSÃO FINANCEIRA,41778453000120,347646895.16,5033.52,19942.32,37941.17,86498.98,24,288856645.3,1.7425667997952065e-05,6.90388132815444e-05,0.00013134947946444214,False
CBZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,43271544000109,4571111.31,4565.28,18858.59,30922.14,47246.00000000001,25,4330763.7299999995,0.0010541512501306555,0.004354564500797646,0.007140112443862183,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA INCLUSÃO FINANCEIRA PLUS,55255330000110,67540425.16,4562.11,21784.85,42651.49,99731.40000000001,24,40228305.71,0.00011340547207947525,0.0005415303880069871,0.0010602358028068192,False
FRAM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO I RESPONSABILIDADE LIMITADA,53926245000100,11997823.34,4433.5,20928.91,39557.54,87356.08999999998,24,11937353.51,0.00037139722772606406,0.0017532286350125858,0.003313761292807689,False
NAVESA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51027087000121,48187084.68,4322.98,19856.66,37961.54,82542.63999999998,25,48164940.38,8.97536665859774e-05,0.00041226377201632067,0.0007881571055730641,False
ONCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60368384000121,19007377.8,4072.15,17262.95,33573.520000000004,81450.99,25,18984005.61,0.00021450425603830193,0.0009093418088175544,0.0017685161229785374,False
MONEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO - RESP. LIMITADA,58152340000118,442213717.89,4063.78,19406.89,37849.40000000001,90551.39,25,418207518.86,9.717137585372776e-06,4.640492847403035e-05,9.050387258262219e-05,False
PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,61918781000192,8025527.26,3863.25,17036.2,31155.840000000004,64155.39,25,8038901.59,0.00048056938584814795,0.0021192198721765917,0.003875633959589248,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OUZE - RESPONSABILIDADE LIMITADA,43444591000107,7661363.89,2758.43,13255.6,24950.52,54447.93000000001,24,7452964.6,0.00037011178075366144,0.0017785674173200823,0.00334773091502407,False
BEAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,41865425000140,30671117.33,2748.42,10539.15,16299.67,25402.71,25,35696121.26,7.699491997971772e-05,0.00029524636369413767,0.00045662300061337255,False
FACIO 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,62627291000108,410773065.35,2499.8,12274.28,23448.05,51268.21000000001,25,340980732.63,7.331206020700725e-06,3.599698993350128e-05,6.87664954531129e-05,False
INVICTO 22 FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60800084000170,7896.94,2328.77,9861.960000000001,14924.210000000001,17547.96,14,17460.25,0.1333755244054352,0.5648235277272663,0.8547535115476583,False
FAIR DRIVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,60113723000129,4853407.15,2124.89,6874.69,15167.77,34964.159999999996,25,2595300.53,0.0008187452572207505,0.0026488993935511584,0.005844321235506395,False
KYOMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,48359929000138,66792698.88,1740.93,8550.86,16979.27,41702.73,25,0.0,,,,False
CREDIÁRIO AMERICANAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,61544063000101,1143281.52,1655.6,5925.49,9499.81,16260.339999999998,24,163883.33,0.010102308758309952,0.03615675859161514,0.05796690853181956,False
R2 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,65675575000150,455559.82,1557.46,7763.259999999999,15414.88,33220.39,25,140695.66,0.011069708902179357,0.05517767925464083,0.10956187276849903,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS,36335723000199,64057913.76,1552.4,6780.47,12698.2,27519.249999999996,24,6382825.44,0.00024321517399980783,0.0010622991438098924,0.0019894324416930946,False
QR CREDITO CRIPTO I - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS,42926752000128,1593981.18,787.75,3685.16,7205.5599999999995,16698.989999999998,24,322013.59,0.00244632532434423,0.011444113274846566,0.022376571125460883,False
SAYURI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,57968717000149,1309951.56,704.56,1301987.9000000001,1301987.9000000001,1301987.9000000001,3,0.0,,,,False
W CAPITAL BONA CRÉDITO EMPRESARIAL FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE L,63796349000100,650109.88,515.05,2108.23,3663.9,5479.740000000001,25,714223.45,0.0007211328611515065,0.0029517793066021567,0.0051299071740083585,False
MENTORE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57691078000117,106952.59,125.22,7289.69,13783.98,65167.35,25,260278.03,0.00048110092119569214,0.028007319711156563,0.052958676535241944,False
TIKTOK PARCELADO FIDC CRÉDITO PESSOAL - RESPONSABILIDADE LIMITADA,66311371000100,182597.66,112.99,341.87,341.87,341.87,2,335.37,0.3369114709127232,1.0193815785550289,1.0193815785550289,False
RIGEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,50739342000104,146681617.49,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,False
III FIDC POLO RECUPERAÇÃO DE  CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23884789000196,8749676.22,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,False
CANAL 26 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,30283468000100,-123478.24,0.1,0.1,0.1,0.1,1,0.1,1.0,1.0,1.0,False
INCENTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL II,13344834000166,-26083273.04,0.0,0.0,0.0,0.0,1,27474572.83,0.0,0.0,0.0,False
DUAS RODAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,13598246000159,99126150.52,0.0,0.0,0.0,0.0,1,38244462.4,0.0,0.0,0.0,False
INVISTA I FIC DE FIDC MULTISSETORIAL - RESPONSABILIDADE LIMITADA,17198845000136,1809956971.41,0.0,0.0,0.0,0.0,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPIRICA HOME EQUITY,17334148000165,101967957.21,0.0,0.0,0.0,0.0,1,96543395.4,0.0,0.0,0.0,False
OP 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILI,17334155000167,638630353.09,0.0,0.0,0.0,0.0,1,0.0,,,,False
FIDC DONEGAL - RESPONSABILIDADE LIMITADA - SEGMENTO COMERCIAL,18063954000109,358653673.33,0.0,0.0,0.0,0.0,1,191025887.14,0.0,0.0,0.0,False
FIDC MRFG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,19117931000100,160517474.38,0.0,0.0,0.0,0.0,1,107885509.54,0.0,0.0,0.0,False
ELDORADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,20649717000176,6647275.56,0.0,0.0,0.0,0.0,1,6251630.56,0.0,0.0,0.0,False
FICOU FÁCIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EDUCACIONAL RESPONSABILIDADE LIMITADA,21081952000157,188782589.3,0.0,0.0,0.0,0.0,1,180033582.74,0.0,0.0,0.0,False
NTZ EMPORIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,61604072000132,109593974.45,0.0,0.0,0.0,0.0,1,109433508.86,0.0,0.0,0.0,False
INOVA CREDTECH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO- RESPONSABILIDADE LIMITADA,21205491000187,24368680.57,0.0,0.0,0.0,0.0,1,22612717.46,0.0,0.0,0.0,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MUSTANG MULTICARTEIRA - RESPONSABILIDADE LIMITADA,22802113000143,189997633.62,0.0,0.0,0.0,0.0,1,187405033.28,0.0,0.0,0.0,False
NOBEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23980344000100,37934543.49,0.0,0.0,0.0,0.0,1,0.0,,,,False
VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,24976450000182,61412113.39,0.0,0.0,0.0,0.0,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA IMOBILIÁRIO,25235009000102,17130000.41,0.0,0.0,0.0,0.0,1,7294271.37,0.0,0.0,0.0,False
LAVORO FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA,61669748000176,20713043.47,0.0,0.0,0.0,0.0,1,18046950.06,0.0,0.0,0.0,False
AQUIRAZ FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,26207801000116,150614162.77,0.0,0.0,0.0,0.0,1,0.0,,,,False
ARON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,26709975000187,743782066.5,0.0,0.0,0.0,0.0,1,627536646.1,0.0,0.0,0.0,False
SERRANA - FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,28065377000148,109552994.22,0.0,0.0,0.0,0.0,1,0.0,,,,False
NACIONAL 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE RESPONSABILIDADE LIMITADA,61753889000172,65847054.45,0.0,0.0,0.0,0.0,1,58676802.56,0.0,0.0,0.0,False
TAURUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZA,29226492000110,356391372.75,0.0,0.0,0.0,0.0,1,0.0,,,,False
ARATU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,29226634000149,6448585.28,0.0,0.0,0.0,0.0,1,6036809.57,0.0,0.0,0.0,False
GCB FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA,61799604000134,785615459.71,0.0,0.0,0.0,0.0,1,769855278.46,0.0,0.0,0.0,False
ACREDITAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29284735000176,109825516.77,0.0,0.0,0.0,0.0,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA FORTBRASIL,29665263000100,112895536.7,0.0,0.0,0.0,0.0,1,110994595.05,0.0,0.0,0.0,False
DSX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE DIREITOS CREDITÓRIOS,30144052000100,13218426.58,0.0,0.0,0.0,0.0,1,0.0,,,,False
ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,30283991000128,988619.76,0.0,0.0,0.0,0.0,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE INFRA,31216543000174,647834872.81,0.0,0.0,0.0,0.0,1,388808435.52,0.0,0.0,0.0,False
CASA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31770515000102,32554938.89,0.0,0.0,0.0,0.0,1,0.0,,,,False
ARTESANAL CDI + FIDC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62017163000134,300047870.17,0.0,0.0,0.0,0.0,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA DMCARD,32101535000145,54326229.06,0.0,0.0,0.0,0.0,1,53176442.25,0.0,0.0,0.0,False
AMYX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59092306000168,51398371.75,0.0,0.0,0.0,0.0,1,51199786.98,0.0,0.0,0.0,False
CONFIANÇA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32525937000177,69354277.58,0.0,0.0,0.0,0.0,1,0.0,,,,False
DCASH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32999032000139,82259899.93,0.0,0.0,0.0,0.0,1,0.0,,,,False
ITAÚ SONETO CRÉD PRIV FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,59201703000120,471133192.25,0.0,0.0,0.0,0.0,25,0.0,,,,False
HEALTH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62342629000177,1845904.27,0.0,0.0,0.0,0.0,1,1589618.19,0.0,0.0,0.0,False
ELITE CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62359769000158,1818569.98,0.0,0.0,0.0,0.0,1,2198466.19,0.0,0.0,0.0,False
GUARDIAN FUTURO V FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62363602000160,209541559.77,0.0,0.0,0.0,0.0,1,177948877.51,0.0,0.0,0.0,False
LEGACY A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33447973000122,58379877.5,0.0,0.0,0.0,0.0,1,0.0,,,,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLT NOW RESPONSABILIDADE LIMITADA,62390922000100,474420536.29,0.0,0.0,0.0,0.0,1,421565079.71,0.0,0.0,0.0,False
ATICCA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORI,33499715000190,33027052.63,0.0,0.0,0.0,0.0,1,0.0,,,,False
BC CONSÓRCIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,62590185000199,37506944.66,0.0,0.0,0.0,0.0,1,38312834.92,0.0,0.0,0.0,False
INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35162655000140,252494613.72,0.0,0.0,0.0,0.0,1,72185597.84,0.0,0.0,0.0,False
PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35654837000139,30290062.09,0.0,0.0,0.0,0.0,1,0.0,,,,False
SOMMA POSITANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36113052000111,31441186.06,0.0,0.0,0.0,0.0,1,0.0,,,,False
DIRECIONAL RECEBÍVEIS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE  RESP LTDA,62729814000119,267236880.65,0.0,0.0,0.0,0.0,1,260285171.94,0.0,0.0,0.0,False
U.NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,36420767000117,15488.3,0.0,0.0,0.0,0.0,1,0.0,,,,False
CAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,62853435000136,23168911.85,0.0,0.0,0.0,0.0,1,23248301.05,0.0,0.0,0.0,False
COOPERA FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37121165000121,89023685.87,0.0,0.0,0.0,0.0,1,0.0,,,,False
QUINTO ANDAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,37980187000147,66250848.21,0.0,0.0,0.0,0.0,1,58791561.42,0.0,0.0,0.0,False
ARES ENYO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,62948345000129,93882720.88,0.0,0.0,0.0,0.0,1,61227586.39,0.0,0.0,0.0,False
IC PRECATÓRIOS ESTADUAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,40132398000134,22127543.17,0.0,0.0,0.0,0.0,1,19862477.84,0.0,0.0,0.0,False
BLC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40814799000174,619769179.52,0.0,0.0,0.0,0.0,1,0.0,,,,False
