DENOM_SOCIAL,CNPJ,VL_PL,v_sub,v_tot,indice_subordinacao
BNVT ITA RENT FUNDO DE  INVESTIMENTOS EM DIREITOS CREDITÓRIOS,62958931000154,14519644.4,5130508.649985164,14519644.399986543,0.35334946977006676
SANTA ALICE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32274528000145,14502928.64,0.01,14502928.650098199,6.895159068394293e-10
CREDIT CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64603028000104,14488410.55,0.0,14488410.550020961,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO Q1,46766118000126,14464225.97,2538087.764455053,14464225.970246278,0.17547345911741435
FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRITERIA,58477763000108,14451938.61,11528283.629998988,14451938.609988946,0.7976980764387432
DS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62031792000119,14451592.14,0.0,14452891.699955033,0.0
TVP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58284749000198,14442968.03,,14442968.030007718,
CASE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32316919000185,14434881.31,12150058.019961078,14434881.309957784,0.8417151314974416
MASTER VELOZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,60604312000136,14418525.84,,14418525.840032361,
ATHOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64656574000103,14407268.38,3027063.4200036875,14407268.380045813,0.21010668644142116
HEALTH MERCANTIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51294885000110,14375707.56,3313794.700017467,14375707.560019827,0.23051350246115446
INC SOMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,59479362000150,14366666.12,,14366666.11992049,
BEFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,54842370000103,14329825.27,14329825.270047398,14329825.270047398,1.0
EC CAPITAL MARKETS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60395009000170,14313344.65,0.0,14313344.650057461,0.0
METALFRIO SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42813981000136,14299368.56,,14299368.559971299,
ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59958357000120,14293076.32,14293076.319996445,14293076.319996445,1.0
FOCO CAPITAL FIAGRO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,54427293000117,14272011.06,7806147.215399319,14270164.576500054,0.5470257314519269
NEO 8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,55694842000182,14262058.3,11523500.21999289,14262058.299974235,0.8079829697522487
OLIVER CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,66175403000180,14219186.52,10670422.289959459,14219186.519959398,0.7504242436781768
BTG PACTUAL FINANTO FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62324138000101,14217238.42,2493671.341596152,14217238.430000946,0.17539772958537816
OKEAN ATLANTIC CORPORATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDIT,51980833000105,14213084.03,,14213084.029970536,
G5 F DELTA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34337213000125,14193026.08,,14193026.186899189,
AJ86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,51587009000181,14156794.77,14156794.769993119,14156794.769993119,1.0
CARAJÁS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÒRIOS,46801085000108,14150172.08,14150172.0800107,14150172.0800107,1.0
GREEN WAY I FUNDO  DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,35686949000171,14127999.54,,14127999.539867539,
FAST CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37511950000190,14124591.71,14124591.709983557,14124591.709983557,1.0
UPB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA,57550093000145,14110428.59,14110428.59,14110428.59,1.0
FPMFP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53807437000106,14089878.2,,14089878.199998705,
ORATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,61067121000145,14032098.01,,14032098.010016985,
LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,22101473000118,14029239.06,3956981.809984699,14029239.060595188,0.28205249000987687
KYM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,53276025000189,14021911.56,,10425194.09008152,
ALPS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,51410150000104,14018237.57,5905786.439996604,14018237.570007198,0.4212930770008039
CITRINO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,45525150000157,14016776.04,2567620.458453853,14016776.040073436,0.1831819564722389
CORE CRÉDITO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,60775683000180,13963150.12,13963150.119963102,13963150.119963102,1.0
SOMACRED CRÉDITO ESTRUTURADO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62522015000177,13923282.07,,13923282.073847283,
TECNOMOTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,44414972000106,13916531.52,13250723.759997614,13916531.519998286,0.952157061618127
NTZ ALPHA FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITORIOS  NÃO PADRONIZADODE RESPONSABILIDADE LIMITADA,59714044000126,13916467.49,0.0,13916467.480061514,0.0
BELSINOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,31894563000102,13882516.72,13882516.719840758,13882516.719840758,1.0
BR4 FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,60369814000120,13856619.28,2566518.4900043104,13856619.290024998,0.1852196727272342
FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IOX D30,36293650000110,13850617.69,13850617.689989025,13850617.689989025,1.0
RWM PARTENAIRES 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58231315000120,13839590.0,0.0,13839589.99997232,0.0
MORELIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,34964529000147,13821665.63,,13821665.63326753,
FARM M II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47936587000109,13820289.96,,13820289.962623922,
UJAY SPARTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO - PADRONIZADOS - FIDC NP,45019108000164,13765668.18,,13765668.180013016,
7INVEST CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,57836076000179,13758006.84,,13758006.84002968,
DIVALLORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23520837000167,13735378.02,13735378.019995976,13735378.019995976,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FORNECEDORES I DE RESPONSABILIDADE LIMITADA,08987105000198,13722894.63,0.0,13722894.629999992,0.0
BOCAINA 051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,47227626000107,13705008.54,13705008.540013015,13705008.540013015,1.0
CREDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,32295244000135,13698875.57,,13698875.5721478,
CAIMAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60981534000178,13689568.72,,13689568.7166111,
SNOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60397788000143,13651078.96,,13651078.960048696,
CHIMERA ALTERNATIVE ASSETS XVII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP. LIMITADA,67223502000152,13621408.75,,13621408.749990001,
KUARÁ ARTEMIS HIGH YIELD I FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA,64054550000176,13610084.64,13610084.640009942,13610084.640009942,1.0
GAMBOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,59472452000119,13589883.85,0.0,13589883.850004347,0.0
NEO CONSIGNADO PRIVADO PULL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,65564636000101,13560868.68,10867532.86604167,13560874.797146894,0.80138877680134
INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,48213253000170,13526069.24,5427262.650010012,13526069.240003005,0.40124463018117795
BRAVIUM  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63024768000115,13508790.08,0.0,13508790.079951566,0.0
WINTERFELL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,59090844000113,13488801.02,59032.590000000004,13488801.020006636,0.004376414917266751
ATLANTA I FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55965708000179,13467627.6,0.0,13467627.599924956,0.0
ATLANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,09636040000107,13447847.78,10744771.023497246,13447847.779961962,0.7989955864541797
BPI CAPITAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60666932000108,13430900.11,,13430900.10995906,
CLASSE ÚNICA DO STRATEGI SPECIAL OPPORTUNITIES I FIDC RESPONSABILIDADE LTDA,42133745000179,13427115.6,,13427115.601162257,
DANIELE I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,09414255000175,13420660.42,,13420660.419963425,
FP GENIAL 2 RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,23884799000121,13412702.85,13412702.84946349,13412702.84946349,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAIS EDUCAÇÃO RESPONSABILIDADE LIMITADA,58242346000186,13352468.51,4205411.679909315,13352468.519889481,0.3149538734088791
EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58594079000106,13337217.12,13337217.12000725,13337217.12000725,1.0
COFFEE BANK FIDC FINANCEIROS DO AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA,57532782000127,13272046.05,0.0,13272046.05315385,0.0
UNI PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,46494768000160,13224112.8,0.0,13224113.832725123,0.0
DSX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE DIREITOS CREDITÓRIOS,30144052000100,13218426.58,13218426.57997084,13218426.57997084,1.0
AUSTER CAPITAL ESTRATÉGIA FIDC RESP LTDA,66573108000181,13204141.27,0.0,13204141.263519317,0.0
RAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,56834392000149,13199419.91,0.0,13199419.909522813,0.0
COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53032513000140,13167308.02,8450945.811394993,13167308.019994993,0.6418127227343624
STRATEGY RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62743103000107,13158408.28,,13158408.28292459,
INVESTCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,22406927000169,13155541.92,11234962.389997099,13155541.919631405,0.8540098506494579
ELITE YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57888289000144,13125635.08,,13125635.080000814,
VKR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47862169000114,13109046.57,13109046.56988739,13109046.56988739,1.0
STW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,51681932000188,13100187.09,13100187.090014275,13100187.090014275,1.0
FYTO MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  - RESPONSABILIDADE LIMITADA,62252049000199,13098456.72,0.0,13098453.535964211,0.0
GERIZIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,51539073000197,13098196.28,,13098196.280024385,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CATHON,51200316000168,13081382.94,0.0,13081382.940046657,0.0
CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADO RESPONSABILIDADE LIMITADA,66230173000104,13032537.05,5944344.659998909,13032537.050026698,0.4561156923767756
VERAXS THERAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO DE RESP LIMITADA,56320097000174,12994236.49,3767988.200005559,13007462.730030978,0.289678954167304
CHIMERA ALTERNATIVE ASSETS IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP. LIMITADA,53311084000140,12975039.5,0.0,12975039.49005,0.0
UJAY COBALT FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,44479995000190,12964229.72,,12964229.735539101,
CVPAR COTA SÊNIOR MULTIGESTORES FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,58311427000190,12929955.64,,12929955.642794188,
BACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58073424000166,12903777.47,0.0,12903777.469946502,0.0
NO STRESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42867154000125,12886660.71,,12886660.709992256,
NPL SN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,54585485000151,12837728.13,5113850.850002543,12837728.13003477,0.3983454703358555
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INTRA DIGITAL CASH CLT,66282332000114,12812479.59,12826540.600059815,12826540.600059815,1.0
LEOA JVS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52324200000101,12796131.23,0.0,12796131.229983935,0.0
24 CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60203969000191,12772459.83,-7636720.510003894,12772459.830116082,-0.5979052282472113
MARILIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,35581308000152,12761683.25,5030531.3599951,12761683.249945078,0.3941902695333509
SOLUTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61199031000108,12749359.68,9047543.755314186,12749359.68002785,0.709646914227964
PREMIER RP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32511268000184,12735618.64,7262593.619958682,12735618.639891116,0.57025840874431
VERSATIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,24506265000124,12730729.49,7944401.149996249,12730729.489996111,0.6240334582742497
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BDR KYIV I,55928021000163,12675594.27,4355790.316372423,12675594.26851838,0.3436359845621314
LUPUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,59682659000118,12667329.34,10743728.489966096,12667329.339972848,0.84814471950795
HAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59710430000140,12621710.62,7177190.279998288,12621710.620008187,0.5686384750907585
VQS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64087936000184,12605944.24,0.0,12605944.23994813,0.0
UKF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52997521000169,12593432.56,12593432.559959445,12593432.559959445,1.0
AJAX PLUS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,59657112000162,12580161.86,0.0,12580161.894627374,0.0
ICRC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,61561993000165,12580092.24,1187128.89,12580092.2399004,0.09436567454050708
SOMOS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,54619680000155,12575064.33,8923617.119979765,12575064.329980586,0.7096279498709763
ALPHA AETERNUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60531763000190,12555404.68,,12555404.67995,
ALVORADA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RL,45908269000109,12542051.95,8334569.619991219,12542051.949989859,0.6645299870566999
DIGITAL SAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64669281000152,12510940.26,,12510940.260050356,
SEPTEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  ILIMITADA,64151892000104,12425982.87,,12425982.869997963,
PRANA CAPITAL PRIVATE CREDIT FIDC MULTICARTEIRA FINANCEIRO DE RESPLIMITADA,61386705000183,12385785.06,5816832.219989089,12319839.342017287,0.47215162945758216
BARUCH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,61925720000152,12364226.73,7071052.399977277,12364226.729980968,0.5718960477189633
WIND CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61622111000124,12340136.56,4937618.239997598,12340136.559989076,0.4001267097810763
W INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56912548000162,12306179.86,11819518.5000031,12306179.860004557,0.9604539048236146
FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INTRA DIGITAL CONSIG,63903879000100,12301564.35,12301564.350040516,12301564.350040516,1.0
CREDITCORP BIOLAB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49617028000161,12197382.83,12197382.829972638,12197382.829972638,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TATUHY,59283314000191,12175366.91,9221937.799952548,12175366.909926906,0.7574258638919253
GRANCRED SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,10772734000142,12163636.59,10587594.97999902,12163636.589998439,0.8704300643694568
TRIUNPH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,54003830000100,12156876.93,0.0,12156876.92995873,0.0
L3R1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,60490269000125,12152926.55,,12152926.549991764,
TITANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62527939000166,12117937.4,5461645.930019239,12117937.399995368,0.45070755440784227
NOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64510628000110,12116309.47,3284529.32596257,12114555.427601743,0.2711225637285141
SENIOR SELECT FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58223796000121,12111160.17,0.0,12088945.510021698,0.0
UV SERRA DA CANASTRA FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,58441334000180,12103445.34,,12103445.341907108,
BERM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61734134000120,12088490.52,2325980.9499903154,12088490.539978113,0.192412852729463
FKP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61601122000128,12064143.1,0.0,12064143.099978538,0.0
BOREAL II CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57341862000103,11998812.01,,11998812.010030512,
FRAM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSIGNADO I RESPONSABILIDADE LIMITADA,53926245000100,11997823.34,6884198.51601723,11997830.87161883,0.573786927793921
COMMANDER  ESTRUTURADO II 180 FCFIDC RESPONSABILIDADE LIMITAD,64436459000115,11993215.51,11993215.512182971,11993215.512182971,1.0
TBN FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO - PADRONIZADO,57821748000172,11954687.87,,11954687.87004377,
ARC LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61226894000127,11945630.17,5069161.709995553,11945630.17342047,0.42435280821556415
ITAIM SUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,63975281000118,11926153.95,0.0,11925157.79999351,0.0
CO-INVEST I BLACK BELT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38181581000188,11903049.55,0.0,11903049.550097004,0.0
LANCE REAL FUNDO DE  INVESTIMENTO EM DIREITOS CREDITORIOS,45810162000123,11875673.31,11875673.310008578,11875673.310008578,1.0
GRIFO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS MULTISSETORIAL - RESP LIMITADA,26677268000156,11848634.95,6386873.089999182,11848634.95000219,0.5390387261443987
MAZA ORYX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,63947177000110,11833210.84,11833210.838401169,11833210.838401169,1.0
GUARDIAN WAREHOUSE III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63672361000102,11820515.5,,11820515.4999858,
SANTA LÚCIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,62951957000170,11796608.64,24713.489999913352,11796608.639984919,0.0020949656595495012
TULIPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43806680000148,11784018.73,11784018.72999248,11784018.72999248,1.0
FAETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,66598676000137,11780272.66,11780272.659943996,11780272.659943996,1.0
FATURE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,43122353000177,11759416.63,,11759416.630033856,
ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,34691300000186,11747740.57,11747740.570018118,11747740.570018118,1.0
NEST FENIX FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,54480590000126,11728512.7,,11728512.662387922,
LB FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,42627753000171,11613731.97,8713701.389982406,11613731.960647443,0.7502929652163794
COHAB MINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA,53765941000182,11597177.36,,11597177.359979019,
CREDIFF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,43917239000133,11592364.34,,11592364.326218104,
VEXO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55651473000140,11569301.92,0.0,11569301.90012767,0.0
SATOSHINOMIKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51250816000104,11569273.13,0.0,11569273.130644936,0.0
PORTFOLIO 22 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62083078000174,11505837.7,,11505837.695341248,
CONDOCASH II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41124590000141,11481896.42,-6214521.729997075,11481896.420264084,-0.5412452353279582
ACROSS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS,63974821000149,11462847.77,11462847.76995897,11462847.76995897,1.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM,31368761000124,11427278.28,11427278.285299525,11427278.285299525,1.0
VALORTEC FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,21605486000161,11408433.14,8036426.949999934,11408432.560844943,0.7044286677542259
QC INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL RESPONSABILIDADE LIMITADA,60021572000189,11381399.71,,11381399.710018657,
VIOLIN 8432 (2) CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37720148000100,11374508.5,0.012,11374508.647790615,1.054990626107694e-09
DAY MAXX 4 FIDC DE RESPONSABILIDADE LIMITADA,56822599000101,11362515.24,11362515.24,11362515.24,1.0
WNT AÇÕES JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-NÃO PADRONIZADO,26558776000115,11333181.3,,11333181.300004434,
MOSAICO ELITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54519663000146,11330611.66,0.0,11382975.35586491,0.0
MOSAICO MULTICONSIGNADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESP LIMITADA,57937985000101,11328064.96,1877238.5699989097,11328064.959977198,0.16571573138319012
GIRO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62682937000141,11266088.1,11262215.805636633,11266088.15003053,0.9996562831443951
VKR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,36412972000130,11241234.75,0.0,11241234.74984516,0.0
