CNPJ,DENOM_SOCIAL,serie,esperado,realizado,gap,VL_PL
34218936000105,EDISON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 2 | Série 1,0.0,0.59,0.59,120616801.56
34218936000105,EDISON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,-37.19,-37.19,120616801.56
34218953000142,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS TEMPUS II - RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.59,0.59,0.0,141183036.28
34218960000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION CONSIGNADOS,Subclasse Senior Série 1,1.48,1.49,0.010000000000000009,112488576.64
34218960000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION CONSIGNADOS,Subclasse Subordinada Mezanino 1 | Série 1,1.6,1.61,0.010000000000000009,112488576.64
34218960000144,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION CONSIGNADOS,Subclasse Subordinada Subordinada 1 |,0.0,-23.04,-23.04,112488576.64
34337213000125,G5 F DELTA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,-11.08,-11.08,14193026.08
34407714000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIÓS ANTECIPA  RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,169841163.37
34407714000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIÓS ANTECIPA  RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,1.94,1.94,0.0,169841163.37
34408539000104,PRAVALER CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,Subclasse Senior Série 1,1.08,1.08,0.0,146783175.86
34408539000104,PRAVALER CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.63,1.63,0.0,146783175.86
34408539000104,PRAVALER CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,Subclasse Subordinada Subordinada 1 |,29.32,29.32,0.0,146783175.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Senior Série 1,1.55,1.55,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Senior Série 2,1.33,1.33,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Senior Série 3,1.39,1.39,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Mezanino 1 | Série 1,1.61,1.61,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Mezanino 2 | Série 1,1.73,1.73,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Mezanino 3 | Série 1,1.54,1.54,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Mezanino 4 | Série 1,1.77,1.77,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Mezanino 5 | Série 1,1.81,1.81,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Mezanino 6 | Série 1,1.81,1.81,0.0,44435051.86
34475955000117,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE,Subclasse Subordinada Subordinada 1 |,1.12,-13.91,-15.030000000000001,44435051.86
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,365.37,365.37,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,1.08,1.08,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,0.0,79.04,79.04,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,0.0,57.91,57.91,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 5,0.0,0.0,0.0,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 6,0.0,0.0,0.0,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 7,0.0,0.0,0.0,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,1.12,1.12,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,0.0,214.93,214.93,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,0.0,35.73,35.73,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 4 | Série 1,0.0,27.91,27.91,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 5 | Série 1,0.0,9.5,9.5,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 6 | Série 1,0.0,2.64,2.64,163518121.08
34475959000103,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,163518121.08
34475989000101,BLACKCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,0.0,0.0,128060042.03
34475989000101,BLACKCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,128060042.03
34508357000105,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MEUCASHCARD,Subclasse Senior Subclasse 1,34.97,34.97,0.0,19081647.06
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Senior Série 1,-7.71,-7.71,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Senior Série 2,-7.71,-7.71,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Senior Série 3,-7.63,-7.63,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Senior Série 4,-7.53,-7.53,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Senior Série 5,-6.88,-6.88,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 1 | Série 2,-100.0,-100.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 1 | Série 3,0.0,0.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 1 | Série 4,0.0,0.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 2 | Série 1,0.0,0.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 2 | Série 2,-100.0,-100.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 2 | Série 3,-100.0,-100.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 2 | Série 4,0.0,0.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Mezanino 3 | Série 1,0.0,0.0,0.0,18507021.97
34508740000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR,Subclasse Subordinada Subordinada 1 |,-100.0,-100.0,0.0,18507021.97
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.41,1.41,0.0,506192257.53
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.41,1.41,0.0,506192257.53
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,1.41,1.41,0.0,506192257.53
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,1.41,1.41,0.0,506192257.53
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 5,1.41,1.41,0.0,506192257.53
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.73,1.73,0.0,506192257.53
34521809000180,SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,-10.75,-10.75,506192257.53
34553995000130,YIELD HUNTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,22317085.06
34553995000130,YIELD HUNTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.7,0.7,0.0,22317085.06
34553995000130,YIELD HUNTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,0.39,0.39,0.0,22317085.06
34553995000130,YIELD HUNTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,1.14,1.14,0.0,22317085.06
34583819000140,SOLIS CAPITAL ANTARES ADVISORY FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,1.33,1.33,2054273957.51
34599321000176,ALL RISCKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,Subclasse Senior Subclasse 1,0.28,0.28,0.0,106340738.3
34644098000131,DELTA ENERGIA PRÉ-PAGAMENTO I - FIDC DE RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.91,0.91,0.0,54948857.33
34644098000131,DELTA ENERGIA PRÉ-PAGAMENTO I - FIDC DE RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.02,1.02,54948857.33
34661403000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FISERV - RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,58397851.2
34661403000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FISERV - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,2.18,2.18,0.0,58397851.2
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,0.0,0.0,11747740.57
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 1 | Série 1,1.91,1.91,0.0,11747740.57
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 2 | Série 1,1.69,1.69,0.0,11747740.57
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 3 | Série 1,1.69,1.69,0.0,11747740.57
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 4 | Série 1,1.04,1.04,0.0,11747740.57
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 5 | Série 1,0.0,0.0,0.0,11747740.57
34691300000186,ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,-6.14,-6.14,0.0,11747740.57
34691362000198,ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,1.35,1.35,90714623.91
34691362000198,ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 2,0.0,1.35,1.35,90714623.91
34691362000198,ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,-0.46,-0.46,90714623.91
34691408000179,BRIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,1.0,-0.03,-1.03,56665580.94
34691408000179,BRIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,56665580.94
34736673000126,BW GSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.11,-0.07,-1.1800000000000002,133467544.5
34736673000126,BW GSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,133467544.5
34737918000130,STEP-UP XII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,1.15,0.13,-1.02,18947159.81
34737918000130,STEP-UP XII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,18947159.81
34780492000105,SOLIS CAPITAL ANTARES LIGHT MASTER FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITORIOS,Subclasse Senior Subclasse 1,0.0,1.35,1.35,1052506551.94
34780531000166,SOLIS CAPITAL ANTARES LIGHT FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,Subclasse Senior Subclasse 1,0.0,1.22,1.22,1054531139.75
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 4,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 5,-6.68,-6.68,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 6,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 7,-96.45,-96.45,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,0.0,0.0,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 4 | Série 1,-7.65,-7.65,0.0,36326602.96
34850033000142,AGROCRED FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,1.59,1.59,36326602.96
34867743000185,BLP CRÉDITO JUDICIAL IV FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSAB. LIMITADA,Subclasse Senior Subclasse 1,-41.21,-0.46,40.75,3650284.26
34867743000185,BLP CRÉDITO JUDICIAL IV FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSAB. LIMITADA,Subclasse Subordinada  |,0.0,0.0,0.0,3650284.26
34964344000132,JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,Subclasse Senior Subclasse 1,0.0,1.97,1.97,45715993.29
34964529000147,MORELIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,Subclasse Senior Subclasse 1,0.0,1.9,1.9,13821665.63
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.0,0.0,69682252.79
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.53,1.53,0.0,69682252.79
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 3,1.53,1.53,0.0,69682252.79
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,69682252.79
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 2 | Série 1,1.65,1.65,0.0,69682252.79
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 3 | Série 1,1.65,1.65,0.0,69682252.79
35138000000137,HUMACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,7.87,7.87,69682252.79
35138028000174,JIF CRÉDITOS - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS CRÉD PRIV DE RESPONSABILIDADE ILIMITAD,Subclasse Senior,0.0,0.0,0.0,640370291.03
35138028000174,JIF CRÉDITOS - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS CRÉD PRIV DE RESPONSABILIDADE ILIMITAD,Subclasse Subordinada Subordinada 1 |,0.0,1.43,1.43,640370291.03
35138041000123,BC CONSÓRCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,0.0,0.0,0.0,93196528.13
35138041000123,BC CONSÓRCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 2,0.0,0.0,0.0,93196528.13
35138041000123,BC CONSÓRCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 3,1.12,1.12,0.0,93196528.13
35138041000123,BC CONSÓRCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,1.12,0.87,-0.2500000000000001,93196528.13
35157905000154,LUNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,290.53,3.26,-287.27,185749798.75
35157905000154,LUNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,185749798.75
35162655000140,INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.32,1.32,0.0,252494613.72
35162655000140,INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 2,1.41,1.41,0.0,252494613.72
35162655000140,INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,2.91,2.91,0.0,252494613.72
35178750000132,DIVICASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,11170610.54
35178750000132,DIVICASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,3.03,3.03,11170610.54
35179032000180,SEQUOIA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Subclasse Senior Subclasse 1,-2.09,-0.02,2.07,48144101.48
35179032000180,SEQUOIA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Subclasse Subordinada  |,0.0,0.0,0.0,48144101.48
35265104000102,DIANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Série 1,1.35,1.35,0.0,9281337.15
35265104000102,DIANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Mezanino 1 | Série 1,1.8,1.8,0.0,9281337.15
35265104000102,DIANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,522.17,522.17,9281337.15
35265609000177,KAPA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,36546445.97
35265609000177,KAPA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,0.89,0.89,36546445.97
35277363000153,MGC GLOBAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC  RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,-2.02,-2.02,0.0,231176243.49
35448908000147,EXES CRÉDITO DIRETO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.45,1.45,0.0,156572049.24
35448908000147,EXES CRÉDITO DIRETO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.93,0.93,0.0,156572049.24
35448967000115,ATIVOS ESPECIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,0.0,0.4,0.4,427000000.0
35448967000115,ATIVOS ESPECIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,0.0,0.0,427000000.0
35449141000170,CHIMERA NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Subclasse Senior Subclasse 1,0.11,0.11,0.0,7552870.62
35476474000199,CENTRAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior,0.0,0.0,0.0,37615669.68
35476474000199,CENTRAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,0.0,0.0,37615669.68
35476474000199,CENTRAL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,3.51,3.51,37615669.68
35477786000117,OLIVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Subclasse Senior Subclasse 1,14.72,0.16,-14.56,18470561.66
