CNPJ,DENOM_SOCIAL,VL_PL,ADMIN,classificacao,score_risco,materialidade_max_rs,materialidade_soma_rs,forca_evidencia,obs_disparados,der_disparados,cobertura_dados_pct,n_avaliaveis,n_disparos,n_disparos_persistentes,n_criticos,n_altos,persistencia_media_meses,atualidade,peso_disponivel,peso_disparado
24154040000156,DUNASPLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS MULTISSETORIAL,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,19.23,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,7.0,2026-06-30,52.0,10.0
63701724000182,ROSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,19.23,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,6.0,2026-06-30,52.0,10.0
63939670000198,SISIFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,19.23,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,7.0,2026-06-30,52.0,10.0
57832889000190,ALDEBARAN III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,332397292.12,BANCO J. SAFRA S.A.,atenção alta,19.2,1938655220.96,7157569596.410021,0.429,3.0,4.0,65.22,30,7,5.0,0.0,3.0,6.428571428571429,2026-06-30,125.0,24.0
30366229000105,ITAPEVA XII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,16872781.38,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção alta,19.08,28146386.82,112585547.28,0.0,0.0,4.0,63.04,29,4,4.0,1.0,2.0,9.75,2026-06-30,131.0,25.0
22443425000108,ITAPEVA X  MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,33502396.33,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção alta,19.08,26790812.87,107163251.48,0.0,0.0,4.0,63.04,29,4,4.0,1.0,2.0,9.75,2026-06-30,131.0,25.0
30366204000101,ITAPEVA XI MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,524085545.41,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção alta,19.05,524085545.41,3382321770.019999,0.375,3.0,5.0,71.74,33,8,7.0,1.0,2.0,10.625,2026-06-30,147.0,28.0
26758072000196,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA NOVERDE CRÉDITO PESSOAL,90787060.8,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,atenção alta,19.01,260420418.9,746491096.865275,0.4,2.0,3.0,69.57,32,5,5.0,0.0,4.0,7.4,2026-06-30,142.0,27.0
11370045000174,G5 CREDIJUS CRÉDITOS JUDICIAIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,18.87,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,13.0,2026-06-30,53.0,10.0
23029136000120,ROYAL OAK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRO,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,18.87,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,7.0,2026-06-30,53.0,10.0
54513173000132,HYDRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,18.87,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,7.0,2026-06-30,53.0,10.0
54985529000130,SBG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,18.87,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,13.0,2026-06-30,53.0,10.0
59309090000140,FIDC MULTISEGMENTOS NPL IPANEMA X RESP LIMITADA,121289604.82,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção alta,18.71,136156386.97,929610503.8700001,0.286,2.0,5.0,76.09,35,7,6.0,1.0,2.0,7.142857142857143,2026-06-30,155.0,29.0
54114034000136,BRAVANO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,147501531.31,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,18.68,258988684.98999998,963094325.1902034,0.333,2.0,4.0,86.96,40,6,6.0,1.0,3.0,6.0,2026-06-30,182.0,34.0
12440789000180,LME REC MULTISETORIAL IPCA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,38442603.41,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,atenção média,18.42,412279503.47,1275281113.8200002,0.2,1.0,4.0,71.74,33,5,5.0,1.0,2.0,13.0,2026-06-30,152.0,28.0
59472452000119,GAMBOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,13589883.85,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,atenção média,18.25,13364607.59,53458430.36,0.25,1.0,3.0,65.22,30,4,4.0,1.0,2.0,11.5,2026-06-30,137.0,25.0
22358482000199,AFINITTY MF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS - RESPONSABILIDADE LIMITADA,1668953204.88,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,17.97,3286064527.68,11998312176.310001,0.571,4.0,3.0,67.39,31,7,7.0,0.0,2.0,12.0,2026-06-30,128.0,23.0
52271057000129,BT PROTEIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,0.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,17.86,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,2.0,2026-06-30,56.0,10.0
58861546000117,FP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,0.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,17.86,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,3.0,2026-06-30,56.0,10.0
61386823000191,ST 1025 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,17.86,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,5.0,2026-06-30,56.0,10.0
61527968000165,NORTHEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.86,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,5.0,2026-06-30,56.0,10.0
62946467000186,SANE & PETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,não classificável,17.86,0.0,0.0,1.0,1.0,0.0,26.09,12,1,1.0,1.0,0.0,1.0,2026-06-30,56.0,10.0
26405883000103,FIDC MULTISEGMENTOS NPL IPANEMA VI RESPONSABILIDADE LIMITADA,2633629374.15,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,17.69,2633629374.15,10738621849.32,0.5,3.0,3.0,71.74,33,6,6.0,1.0,1.0,12.0,2026-06-30,147.0,26.0
41579637000161,MGW ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,200342130.57,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,atenção média,17.61,206592450.96,947669452.0399911,0.2,1.0,4.0,76.09,35,5,4.0,1.0,3.0,5.0,2026-06-30,159.0,28.0
16858989000109,OURO MAX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,8.0,2026-06-30,57.0,10.0
23098169000121,CLASSE ÚNICA DE COTAS DO NFM FIDC DE RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,5.0,2026-06-30,57.0,10.0
26913825000190,PRIMEMAX FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO FINANCEIRO,0.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,2.0,2026-06-30,57.0,10.0
35726650000101,EMPÍRICA DEBÊNTURES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,7.0,2026-06-30,57.0,10.0
36083015000108,ENGEBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,8.0,2026-06-30,57.0,10.0
38134439000180,TCN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,8.0,2026-06-30,57.0,10.0
38315039000170,GYRA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS,0.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,5.0,2026-06-30,57.0,10.0
43164899000190,MÉLIUZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,7.0,2026-06-30,57.0,10.0
44479362000182,GUAJUVIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,0.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,2.0,2026-06-30,57.0,10.0
48357311000139,JAFFA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,7.0,2026-06-30,57.0,10.0
50823781000192,NOBEL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,5.0,2026-06-30,57.0,10.0
50948197000163,CESSIONÁRIO 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESP LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,6.0,2026-06-30,57.0,10.0
54148306000119,OPEN 365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FINANCEIRO - RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,8.0,2026-06-30,57.0,10.0
54738116000151,SOMAPAY CONSIGNADO PRIVADO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,4.0,2026-06-30,57.0,10.0
57441997000132,F4RES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,8.0,2026-06-30,57.0,10.0
58114447000171,ADIGITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,4.0,2026-06-30,57.0,10.0
59400354000176,SETE CORE MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE,0.0,BANCO DAYCOVAL S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,5.0,2026-06-30,57.0,10.0
60049648000184,CEOPAG CREDIT STRATEGY FIDC RECEBÍVEIS COMERCIAIS RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,1.0,2026-06-30,57.0,10.0
60282653000132,VIATOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEEDER  RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,28.26,13,1,1.0,1.0,0.0,5.0,2026-06-30,57.0,10.0
61051375000175,LEEN CHRONOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,17.54,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,9.0,2026-06-30,57.0,10.0
63453654000190,CYGNUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,10743224.69,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,17.39,27839734.740000002,38582959.43,0.5,1.0,1.0,30.43,14,2,2.0,0.0,2.0,4.0,2026-06-30,69.0,12.0
34691408000179,BRIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56665580.94,PLANNER CORRETORA DE VALORES S.A.,atenção média,17.12,56444363.11,225777452.44,0.0,0.0,4.0,69.57,32,4,4.0,1.0,2.0,10.25,2026-06-30,146.0,25.0
11351413000137,CORAL FIDC MULTISETORIAL,-24467457.04,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,não classificável,17.11,38281176.55,62748633.589999996,0.5,1.0,1.0,39.13,18,2,2.0,1.0,0.0,8.5,2026-06-30,76.0,13.0
43104380000117,MIXTEL MULTI FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,-485299.08,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,17.11,23732160.58,24217459.659999996,0.5,1.0,1.0,39.13,18,2,2.0,1.0,0.0,13.0,2026-06-30,76.0,13.0
46930133000168,BARDU 82 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,77819800.06,PLANNER CORRETORA DE VALORES S.A.,atenção média,17.06,77819800.06,130567921.50999999,0.167,1.0,5.0,82.61,38,6,5.0,1.0,3.0,5.833333333333333,2026-06-30,170.0,29.0
63492452000158,CERUS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,75077691.03,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção média,17.05,62534548.47,209123903.47001532,0.0,0.0,4.0,56.52,26,4,3.0,1.0,2.0,4.25,2026-06-30,129.0,22.0
21648446000105,CREDIFIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,355155990.12,PLANNER CORRETORA DE VALORES S.A.,atenção média,17.01,2149411522.19,9084091183.8198,0.375,3.0,5.0,71.74,33,8,7.0,1.0,1.0,8.125,2026-06-30,147.0,25.0
33701697000187,MELBOURNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,14814111.29,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,atenção média,16.79,20383492.82,81533971.28,0.25,1.0,3.0,63.04,29,4,4.0,1.0,1.0,6.25,2026-06-30,131.0,22.0
36669346000124,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INSOLVÊNCIA,34120004.63,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.78,16270619.7,65082478.8,0.0,0.0,4.0,73.91,34,4,4.0,1.0,2.0,10.0,2026-06-30,149.0,25.0
20998938000150,BRASFOR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS - EM LIQUIDAÇÃO,0.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,1.0,2026-06-30,60.0,10.0
21556756000191,ATF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,32.61,15,1,1.0,1.0,0.0,9.0,2026-06-30,60.0,10.0
25246617000112,DIP FINANCING 11 FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,32.61,15,1,1.0,1.0,0.0,7.0,2026-06-30,60.0,10.0
30284028000169,ATF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,32.61,15,1,1.0,1.0,0.0,9.0,2026-06-30,60.0,10.0
31881591000187,3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,32.61,15,1,1.0,1.0,0.0,9.0,2026-06-30,60.0,10.0
38315137000108,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESTRUTURADO ZIG,0.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,3.0,2026-06-30,60.0,10.0
40226175000136,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QRED PME - RESPONSABILIDADE LIMITADA,0.0,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,8.0,2026-06-30,60.0,10.0
45018911000184,HR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  FINANCEIRO - RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,7.0,2026-06-30,60.0,10.0
46323112000184,AUGME K FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,5.0,2026-06-30,60.0,10.0
54585643000173,TRADEMASTER III FIDC - RECEBÍVEIS COMERCIAIS - RESPONSABILIDADE LIMITADA,0.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,5.0,2026-06-30,60.0,10.0
54619490000138,SAFRAS  AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP - RESPONSABILIDADE LIMITADA,0.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,32.61,15,1,1.0,1.0,0.0,8.0,2026-06-30,60.0,10.0
54851716000121,PINPAG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,4.0,2026-06-30,60.0,10.0
55706529000117,FÊNIX  FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE  LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,3.0,2026-06-30,60.0,10.0
56972917000102,VIP FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,5.0,2026-06-30,60.0,10.0
57377181000197,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED II RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,4.0,2026-06-30,60.0,10.0
58594026000195,CORTICAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,5.0,2026-06-30,60.0,10.0
58594260000112,JIF CRÉDITOS III - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO DE RESP ILIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,3.0,2026-06-30,60.0,10.0
60315773000199,ST 1018 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,0.0,BANCO DAYCOVAL S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,4.0,2026-06-30,60.0,10.0
61371110000154,KRAFT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,0.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,não classificável,16.67,0.0,0.0,1.0,1.0,0.0,30.43,14,1,1.0,1.0,0.0,3.0,2026-06-30,60.0,10.0
31405473000100,BDI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,55536218.45,BANCO GENIAL S.A.,atenção média,16.45,55720150.53,278600752.65,0.0,0.0,5.0,71.74,33,5,4.0,1.0,2.0,8.4,2026-06-30,152.0,25.0
53313856000183,RAIKKONEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,836729263.29,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,836866884.62,5020650822.4,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,3.0,2026-06-30,122.0,20.0
52609670000103,IRÍDIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,375248099.18,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,375361364.88,2251715126.48,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,3.0,2026-06-30,122.0,20.0
53415069000142,VIRAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,354866009.84,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,355009108.46,2129625354.8999999,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,9.333333333333334,2026-06-30,122.0,20.0
54153227000104,FLYNN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,350412098.49,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,350529703.66,2102707801.2800002,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,3.0,2026-06-30,122.0,20.0
51007736000122,LOGAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,347366604.4,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,347483518.48,2084433454.56,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,3.0,2026-06-30,122.0,20.0
57269975000137,TERPSÍCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,340747869.5,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,340888108.51,2044907934.03,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,10.333333333333334,2026-06-30,122.0,20.0
51151251000108,RINDT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,340029415.92,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,atenção média,16.39,340173562.76,2040464789.2000003,0.833,5.0,1.0,63.04,29,6,6.0,0.0,2.0,3.0,2026-06-30,122.0,20.0
